drain_t TotalCurrent(IdVg_VdSat_n1204_des) X,drain_t TotalCurrent(IdVg_VdSat_n1204_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2004_des) X,drain_t TotalCurrent(IdVg_VdSat_n2004_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2036_des) X,drain_t TotalCurrent(IdVg_VdSat_n2036_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2068_des) X,drain_t TotalCurrent(IdVg_VdSat_n2068_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2100_des) X,drain_t TotalCurrent(IdVg_VdSat_n2100_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2132_des) X,drain_t TotalCurrent(IdVg_VdSat_n2132_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2164_des) X,drain_t TotalCurrent(IdVg_VdSat_n2164_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2196_des) X,drain_t TotalCurrent(IdVg_VdSat_n2196_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2228_des) X,drain_t TotalCurrent(IdVg_VdSat_n2228_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2260_des) X,drain_t TotalCurrent(IdVg_VdSat_n2260_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2292_des) X,drain_t TotalCurrent(IdVg_VdSat_n2292_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2324_des) X,drain_t TotalCurrent(IdVg_VdSat_n2324_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2356_des) X,drain_t TotalCurrent(IdVg_VdSat_n2356_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2388_des) X,drain_t TotalCurrent(IdVg_VdSat_n2388_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2420_des) X,drain_t TotalCurrent(IdVg_VdSat_n2420_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2452_des) X,drain_t TotalCurrent(IdVg_VdSat_n2452_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2484_des) X,drain_t TotalCurrent(IdVg_VdSat_n2484_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2516_des) X,drain_t TotalCurrent(IdVg_VdSat_n2516_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2548_des) X,drain_t TotalCurrent(IdVg_VdSat_n2548_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2580_des) X,drain_t TotalCurrent(IdVg_VdSat_n2580_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2612_des) X,drain_t TotalCurrent(IdVg_VdSat_n2612_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2644_des) X,drain_t TotalCurrent(IdVg_VdSat_n2644_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2676_des) X,drain_t TotalCurrent(IdVg_VdSat_n2676_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2708_des) X,drain_t TotalCurrent(IdVg_VdSat_n2708_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2740_des) X,drain_t TotalCurrent(IdVg_VdSat_n2740_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2772_des) X,drain_t TotalCurrent(IdVg_VdSat_n2772_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2804_des) X,drain_t TotalCurrent(IdVg_VdSat_n2804_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2836_des) X,drain_t TotalCurrent(IdVg_VdSat_n2836_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2868_des) X,drain_t TotalCurrent(IdVg_VdSat_n2868_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2900_des) X,drain_t TotalCurrent(IdVg_VdSat_n2900_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2932_des) X,drain_t TotalCurrent(IdVg_VdSat_n2932_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2964_des) X,drain_t TotalCurrent(IdVg_VdSat_n2964_des) Y,drain_t TotalCurrent(IdVg_VdSat_n2996_des) X,drain_t TotalCurrent(IdVg_VdSat_n2996_des) Y,drain_t TotalCurrent(IdVg_VdSat_n3028_des) X,drain_t TotalCurrent(IdVg_VdSat_n3028_des) Y,drain_t TotalCurrent(IdVg_VdSat_n3060_des) X,drain_t TotalCurrent(IdVg_VdSat_n3060_des) Y,drain_t TotalCurrent(IdVg_VdSat_n3092_des) X,drain_t TotalCurrent(IdVg_VdSat_n3092_des) Y,drain_t TotalCurrent(IdVg_VdSat_n3124_des) X,drain_t TotalCurrent(IdVg_VdSat_n3124_des) Y,drain_t TotalCurrent(IdVg_VdSat_n3156_des) X,drain_t TotalCurrent(IdVg_VdSat_n3156_des) Y,drain_t TotalCurrent(IdVg_VdSat_n3188_des) X,drain_t TotalCurrent(IdVg_VdSat_n3188_des) Y
0.070913563,3.610168e-17,0.070635302,1.0092302e-10,0.070635302,1.2237471e-10,0.070635302,1.3860356e-10,0.070635302,1.5893597e-10,0.070635302,1.6318683e-10,0.070635302,1.575022e-10,0.070635302,1.5331286e-10,0.070635302,1.4455899e-10,0.12809157,9.1460063e-10,0.070913563,1.3068773e-10,0.070913563,1.2563802e-10,-,-,0.019653322,2.1591441e-11,0.019517217,2.1196909e-11,-,-,-,-,-,-,0.038479067,3.4997056e-11,0.03822503,3.3814845e-11,-,-,0.019399075,1.7184488e-11,0.019517217,1.7066311e-11,0.0091390409,1.1710839e-11,0.0095937362,1.1695213e-11,0.0095937362,1.1557357e-11,0.0095314629,1.1503322e-11,0.009560096,1.1552732e-11,0.0094887896,1.1619152e-11,0.0096377741,1.177249e-11,0.0096377741,1.1816283e-11,0.0096377741,1.1902259e-11,0.0094595029,1.191359e-11,0.0094595029,1.1960553e-11,0.0096377741,1.2154752e-11,0.0095314629,1.2300159e-11,0.0094887896,1.2400376e-11,0.0096995376,1.2727124e-11,0.0095215144,1.295997e-11
0.085913563,1.0734121e-19,0.085635302,1.6462013e-10,0.085635302,1.9965099e-10,0.085635302,2.2598882e-10,0.085635302,2.5903436e-10,0.085635302,2.6623939e-10,0.085635302,2.5743862e-10,0.085635302,2.5080205e-10,0.085635302,2.3682861e-10,0.14309157,1.5055349e-09,0.085913563,2.1524667e-10,0.085913563,2.0760756e-10,-,-,0.026735859,2.7371164e-11,0.026549751,2.6823947e-11,-,-,-,-,-,-,0.052157866,5.5599456e-11,0.05180926,5.3743711e-11,-,-,0.02638299,2.182175e-11,0.026549751,2.1726862e-11,0.012215944,1.3019528e-11,0.013037074,1.3178655e-11,0.013037074,1.3037241e-11,0.012927024,1.2978441e-11,0.012979462,1.3052281e-11,0.012884351,1.3119351e-11,0.01310559,1.332827e-11,0.01310559,1.3378414e-11,0.01310559,1.3476896e-11,0.012855229,1.3456736e-11,0.012855229,1.3511563e-11,0.01310559,1.3776086e-11,0.012927024,1.3919722e-11,0.012884351,1.4033359e-11,0.013167185,1.4437496e-11,0.012917412,1.4660698e-11
0.10091356,1.1048504e-18,0.1006353,2.6860702e-10,0.1006353,3.2587473e-10,0.1006353,3.6862988e-10,0.1006353,4.2231357e-10,0.1006353,4.3448697e-10,0.1006353,4.2092126e-10,0.1006353,4.1044102e-10,0.1006353,3.8823475e-10,0.15809157,2.4788623e-09,0.10091356,3.5484682e-10,0.10091356,3.4333318e-10,-,-,0.036165078,3.7542085e-11,0.0359124,3.6698603e-11,-,-,-,-,-,-,0.067157866,9.2635128e-11,0.06680926,8.9881142e-11,-,-,0.035680909,3.0020683e-11,0.0359124,2.9990651e-11,0.016254892,1.4964409e-11,0.017653441,1.5470226e-11,0.017653441,1.5327902e-11,0.017447648,1.524491e-11,0.017531778,1.5356922e-11,0.017404975,1.5421918e-11,0.017722408,1.5723313e-11,0.017722408,1.5783235e-11,0.017722408,1.5901165e-11,0.017376072,1.5826094e-11,0.017376072,1.5893977e-11,0.017722408,1.6279546e-11,0.017447648,1.6412001e-11,0.017404975,1.6544567e-11,0.01778378,1.7075292e-11,0.017438483,1.7275619e-11
0.11591356,1.9169682e-17,0.1156353,4.3836801e-10,0.1156353,5.3209594e-10,0.1156353,6.0151748e-10,0.1156353,6.8866565e-10,0.1156353,7.0915962e-10,0.1156353,6.8835999e-10,0.1156353,6.7187674e-10,0.1156353,6.367692e-10,0.17309157,4.0812901e-09,0.11591356,5.8547183e-10,0.11591356,5.6803887e-10,-,-,0.048718511,5.7183781e-11,0.048377205,5.5700378e-11,-,-,-,-,-,-,0.082157866,1.5478882e-10,0.08180926,1.5069863e-10,-,-,0.048059538,4.5975664e-11,0.048377205,4.6133492e-11,0.021556684,1.797015e-11,0.023842452,1.9187417e-11,0.023842452,1.9055527e-11,0.023466106,1.8896181e-11,0.023592428,1.9071599e-11,0.023423432,1.9127183e-11,0.023868932,1.9592849e-11,0.023868932,1.9668612e-11,0.023868932,1.9818553e-11,0.023394821,1.964146e-11,0.023394821,1.9733191e-11,0.023868932,2.0343323e-11,0.023423913,2.0403186e-11,0.023423432,2.0595573e-11,0.023930006,2.1347408e-11,0.023457537,2.1493464e-11
0.13091356,2.792173e-19,0.1306353,7.1543828e-10,0.1306353,8.6902884e-10,0.1306353,9.817652e-10,0.1306353,1.1230909e-09,0.1306353,1.1574499e-09,0.1306353,1.1257645e-09,0.1306353,1.0999732e-09,0.1306353,1.0448072e-09,0.18809157,6.7167665e-09,0.13091356,9.666462e-10,0.13091356,9.3984375e-10,-,-,0.063718511,9.4543593e-11,0.063377205,9.2024672e-11,-,-,-,-,-,-,0.097157866,2.5931632e-10,0.09680926,2.5324034e-10,-,-,0.063059538,7.7233229e-11,0.063377205,7.7630428e-11,0.028516171,2.2861577e-11,0.032139852,2.562886e-11,0.032082088,2.5496348e-11,0.031478679,2.5160574e-11,0.031661173,2.5451623e-11,0.031436005,2.5478068e-11,0.032052005,2.6260944e-11,0.032052005,2.6364255e-11,0.032052005,2.6571433e-11,0.031407782,2.6190306e-11,0.031407782,2.6332416e-11,0.032052005,2.739222e-11,0.031436092,2.7311412e-11,0.031436005,2.7561618e-11,0.032055317,2.8673591e-11,0.031470903,2.8746013e-11
0.14591356,-2.9274124e-18,0.1456353,1.1673826e-09,0.1456353,1.4194049e-09,0.1456353,1.6024954e-09,0.1456353,1.83135e-09,0.1456353,1.8886831e-09,0.1456353,1.8407939e-09,0.1456353,1.8007001e-09,0.1456353,1.7146499e-09,0.20309157,1.1043828e-08,0.14591356,1.5967231e-09,0.14591356,1.5546926e-09,-,-,0.078718511,1.562937e-10,0.078377205,1.5205316e-10,-,-,-,-,-,-,0.11215787,4.3540574e-10,0.11180926,4.264059e-10,-,-,0.078059538,1.3003921e-10,0.078377205,1.3093527e-10,0.037651656,3.1383731e-11,0.043186457,3.7737371e-11,0.04305179,3.7661325e-11,0.0420713,3.675145e-11,0.042328054,3.7278823e-11,0.042028627,3.7220752e-11,0.042946402,3.8784967e-11,0.042946402,3.8941418e-11,0.042946402,3.9265007e-11,0.042000917,3.8338625e-11,0.042000917,3.8608804e-11,0.042946402,4.0725809e-11,0.042102973,4.0250663e-11,0.042028627,4.04976e-11,0.042872815,4.2459983e-11,0.042139364,4.232835e-11
0.16091356,-5.9167735e-18,0.1606353,1.9037802e-09,0.1606353,2.3179142e-09,0.1606353,2.6152611e-09,0.1606353,2.9851636e-09,0.1606353,3.0803477e-09,0.1606353,3.0086603e-09,0.1606353,2.9468338e-09,0.1606353,2.8138111e-09,0.21809157,1.8129395e-08,0.16091356,2.6378969e-09,0.16091356,2.571138e-09,-,-,0.093718511,2.5837293e-10,0.093377205,2.513233e-10,-,-,-,-,-,-,0.12715787,7.3244965e-10,0.12680926,7.1925522e-10,-,-,0.093059538,2.194335e-10,0.093377205,2.2139474e-10,0.049643504,4.7636194e-11,0.057893171,6.3395534e-11,0.057553736,6.3241187e-11,0.05617361,6.087548e-11,0.056529229,6.1965332e-11,0.056130937,6.1649212e-11,0.057348796,6.4943698e-11,0.057348796,6.5219756e-11,0.057348796,6.5837099e-11,0.056103911,6.3819392e-11,0.056103911,6.44329e-11,0.057348796,6.8766324e-11,0.056304148,6.7414005e-11,0.056130937,6.7565573e-11,0.057274511,7.1586154e-11,0.056342643,7.0840659e-11
0.17591356,-1.3538309e-18,0.1756353,3.101534e-09,0.1756353,3.7831361e-09,0.1756353,4.2659956e-09,0.1756353,4.8625245e-09,0.1756353,5.0197802e-09,0.1756353,4.913726e-09,0.1756353,4.8193142e-09,0.1756353,4.6159421e-09,0.23309157,2.9686656e-08,0.17591356,4.3569109e-09,0.17591356,4.2511865e-09,-,-,0.10871851,4.2721059e-10,0.10837721,4.1565151e-10,-,-,-,-,-,-,0.14215787,1.2340377e-09,0.14180926,1.2152773e-09,-,-,0.10805954,3.7116478e-10,0.10837721,3.7557624e-10,0.064643504,8.0479934e-11,0.072893171,1.0814547e-10,0.072553736,1.081923e-10,0.07117361,1.0412127e-10,0.071529229,1.0597477e-10,0.071130937,1.0543281e-10,0.072348796,1.1110758e-10,0.072348796,1.1163511e-10,0.072348796,1.1300407e-10,0.071103911,1.1007149e-10,0.071103911,1.1119768e-10,0.072348796,1.1856744e-10,0.071304148,1.1616544e-10,0.071130937,1.164032e-10,0.072274511,1.2329403e-10,0.071342643,1.2201285e-10
0.19091356,-3.1851368e-19,0.1906353,5.0442144e-09,0.1906353,6.1679995e-09,0.1906353,6.9519991e-09,0.1906353,7.9116058e-09,0.1906353,8.1704642e-09,0.1906353,8.0158916e-09,0.1906353,7.8733771e-09,0.1906353,7.5666177e-09,0.24809157,4.8428882e-08,0.19091356,7.1911932e-09,0.19091356,7.0272035e-09,-,-,0.12371851,7.0669913e-10,0.12337721,6.8801206e-10,-,-,-,-,-,-,0.15715787,2.0816716e-09,0.15680926,2.0574272e-09,-,-,0.12305954,6.298036e-10,0.12337721,6.3999516e-10,0.079643504,1.3643746e-10,0.087893171,1.8498933e-10,0.087553736,1.8507387e-10,0.08617361,1.7804919e-10,0.086529229,1.8120449e-10,0.086130937,1.803029e-10,0.087348796,1.901821e-10,0.087348796,1.9131451e-10,0.087348796,1.9463878e-10,0.086103911,1.8990368e-10,0.086103911,1.9175723e-10,0.087348796,2.0428835e-10,0.086304148,2.0006469e-10,0.086130937,2.0044419e-10,0.087274511,2.1226589e-10,0.086342643,2.1016852e-10
0.20591356,1.8177849e-17,0.2056353,8.1813711e-09,0.2056353,1.0037832e-08,0.2056353,1.1310638e-08,0.2056353,1.2850726e-08,0.2056353,1.3276358e-08,0.2056353,1.3055583e-08,0.2056353,1.2843373e-08,0.2056353,1.23881e-08,0.26309157,7.8558335e-08,0.20591356,1.1855665e-08,0.20591356,1.1610557e-08,-,-,0.13871851,1.1698413e-09,0.13837721,1.1400845e-09,-,-,-,-,-,-,0.17215787,3.5152499e-09,0.17180926,3.4931649e-09,-,-,0.13805954,1.0732549e-09,0.13837721,1.0939518e-09,0.094643504,2.3240439e-10,0.10289317,3.1650355e-10,0.10255374,3.1646555e-10,0.10117361,3.0438045e-10,0.10152923,3.0977778e-10,0.10113094,3.0839066e-10,0.1023488,3.2603736e-10,0.1023488,3.2882187e-10,0.1023488,3.3573489e-10,0.10110391,3.2733403e-10,0.10110391,3.3038347e-10,0.1023488,3.517369e-10,0.10130415,3.4435315e-10,0.10113094,3.4496828e-10,0.10227451,3.6529694e-10,0.10134264,3.6234054e-10
0.22091356,-7.489684e-19,0.2206353,1.3213033e-08,0.2206353,1.6286707e-08,0.2206353,1.8353262e-08,0.2206353,2.0821305e-08,0.2206353,2.1523102e-08,0.2206353,2.1217215e-08,0.2206353,2.0906483e-08,0.2206353,2.0243831e-08,0.27809157,1.2632945e-07,0.22091356,1.9512394e-08,0.22091356,1.9165617e-08,-,-,0.15371851,1.938235e-09,0.15337721,1.8917233e-09,-,-,-,-,-,-,0.18715787,5.9435136e-09,0.18680926,5.9465609e-09,-,-,0.15305954,1.8337134e-09,0.15337721,1.8696578e-09,0.1096435,3.973538e-10,0.11789317,5.4121817e-10,0.11755374,5.4087823e-10,0.11617361,5.2021157e-10,0.11652923,5.2953633e-10,0.11613094,5.2786674e-10,0.1173488,5.6074989e-10,0.1173488,5.6675778e-10,0.1173488,5.7861163e-10,0.11610391,5.6365516e-10,0.11610391,5.6871092e-10,0.1173488,6.0512118e-10,0.11630415,5.9227934e-10,0.11613094,5.9331676e-10,0.11727451,6.2854934e-10,0.11634264,6.2541291e-10
0.23591356,-9.8002997e-20,0.2356353,2.119734e-08,0.2356353,2.6298993e-08,0.2356353,2.9656648e-08,0.2356353,3.3613151e-08,0.2356353,3.4779502e-08,0.2356353,3.4376878e-08,0.2356353,3.3932e-08,0.2356353,3.2990497e-08,0.29309157,2.0029883e-07,0.23591356,3.2033158e-08,0.23591356,3.1582407e-08,-,-,0.16871851,3.2147383e-09,0.16837721,3.1440283e-09,-,-,-,-,-,-,0.20215787,1.0067037e-08,0.20180926,1.0115793e-08,-,-,0.16805954,3.1311297e-09,0.16837721,3.1908743e-09,0.1246435,6.7975285e-10,0.13289317,9.2479699e-10,0.13255374,9.2396704e-10,0.13117361,8.8897035e-10,0.13152923,9.0541788e-10,0.13113094,9.0548947e-10,0.1323488,9.6628849e-10,0.1323488,9.7654611e-10,0.1323488,9.9592075e-10,0.13110391,9.6952533e-10,0.13110391,9.7793681e-10,0.1323488,1.0400081e-09,0.13130415,1.0178761e-09,0.13113094,1.019841e-09,0.13227451,1.0820623e-09,0.13134264,1.077695e-09
0.25091356,-1.668377e-18,0.2506353,3.3647301e-08,0.2506353,4.2140761e-08,0.2506353,4.7606633e-08,0.2506353,5.3972004e-08,0.2506353,5.5938367e-08,0.2506353,5.5458782e-08,0.2506353,5.4842573e-08,0.2506353,5.3547057e-08,0.30809157,3.0978231e-07,0.25091356,5.2388778e-08,0.25091356,5.1886631e-08,-,-,0.18371851,5.3384277e-09,0.18337721,5.2358832e-09,-,-,-,-,-,-,0.21715787,1.7057825e-08,0.21680926,1.7150013e-08,-,-,0.18305954,5.3366124e-09,0.18337721,5.4358847e-09,0.1396435,1.1619157e-09,0.14789317,1.5789591e-09,0.14755374,1.5776677e-09,0.14617361,1.5195193e-09,0.14652923,1.5499002e-09,0.14613094,1.5578841e-09,0.1473488,1.663349e-09,0.1473488,1.680021e-09,0.1473488,1.7117125e-09,0.14610391,1.6654298e-09,0.14610391,1.6794444e-09,0.1473488,1.7852878e-09,0.14630415,1.748007e-09,0.14613094,1.7526048e-09,0.14727451,1.8623425e-09,0.14634264,1.8510672e-09
0.26591356,2.4218752e-19,0.2656353,5.2481367e-08,0.2656353,6.6679613e-08,0.2656353,7.5620707e-08,0.2656353,8.5951616e-08,0.2656353,8.9341583e-08,0.2656353,8.889854e-08,0.2656353,8.8089766e-08,0.2656353,8.638926e-08,0.32309157,4.7033662e-07,0.26591356,8.518165e-08,0.26591356,8.4803149e-08,-,-,0.19871851,8.8772359e-09,0.19837721,8.7383183e-09,-,-,-,-,-,-,0.23215787,2.8798789e-08,0.23180926,2.8933893e-08,-,-,0.19805954,9.0740143e-09,0.19837721,9.2401286e-09,0.1546435,1.9838601e-09,0.16289317,2.6935471e-09,0.16255374,2.6930815e-09,0.16117361,2.6007029e-09,0.16152923,2.6600227e-09,0.16113094,2.6800297e-09,0.1623488,2.8576724e-09,0.1623488,2.8847622e-09,0.1623488,2.9366798e-09,0.16110391,2.8559828e-09,0.16110391,2.8794097e-09,0.1623488,3.0604925e-09,0.16130415,3.0005167e-09,0.16113094,3.0105225e-09,0.16227451,3.1951813e-09,0.16134264,3.1680103e-09
0.28091356,1.1099641e-18,0.2806353,7.9347326e-08,0.2806353,1.0324509e-07,0.2806353,1.1803239e-07,0.2806353,1.3509667e-07,0.2806353,1.4113335e-07,0.2806353,1.410911e-07,0.2806353,1.4013239e-07,0.2806353,1.3807059e-07,0.33809157,7.2031962e-07,0.28091356,1.3723521e-07,0.28091356,1.3735885e-07,-,-,0.21371851,1.4780406e-08,0.21337721,1.4599556e-08,-,-,-,-,-,-,0.24715787,4.8300814e-08,0.24680926,4.8499283e-08,-,-,0.21305954,1.5382358e-08,0.21337721,1.5662462e-08,0.1696435,3.3829681e-09,0.17789317,4.5908223e-09,0.17755374,4.5983335e-09,0.17617361,4.4612989e-09,0.17652923,4.5691485e-09,0.17613094,4.5997663e-09,0.1773488,4.8975563e-09,0.1773488,4.9415469e-09,0.1773488,5.026448e-09,0.17610391,4.8868067e-09,0.17610391,4.9264893e-09,0.1773488,5.2391215e-09,0.17630415,5.1404781e-09,0.17613094,5.1543009e-09,0.17727451,5.4577764e-09,0.17634264,5.3992284e-09
0.29591356,-6.7646498e-19,0.2956353,1.1265379e-07,0.2956353,1.5336934e-07,0.2956353,1.7843434e-07,0.2956353,2.0757845e-07,0.2956353,2.1884943e-07,0.2956353,2.2023271e-07,0.2956353,2.1935766e-07,0.2956353,2.1724891e-07,0.35309157,1.10664e-06,0.29591356,2.1773621e-07,0.29591356,2.1899369e-07,-,-,0.22871851,2.4608927e-08,0.22837721,2.4363708e-08,-,-,-,-,-,-,0.26215787,8.029112e-08,0.26180926,8.0606904e-08,-,-,0.22805954,2.5971782e-08,0.22837721,2.6448833e-08,0.1846435,5.7603879e-09,0.19289317,7.8180958e-09,0.19255374,7.8612746e-09,0.19117361,7.6475987e-09,0.19152923,7.8275764e-09,0.19113094,7.8693525e-09,0.1923488,8.3665911e-09,0.1923488,8.4376791e-09,0.1923488,8.5760972e-09,0.19110391,8.3378081e-09,0.19110391,8.4072998e-09,0.1923488,8.9427848e-09,0.19130415,8.7634836e-09,0.19113094,8.7785688e-09,0.19227451,9.2738048e-09,0.19134264,9.1552051e-09
0.31091356,1.0039123e-16,0.3106353,1.6579826e-07,0.3106353,2.220368e-07,0.3106353,2.584628e-07,0.3106353,3.0654113e-07,0.3106353,3.2831154e-07,0.3106353,3.3377695e-07,0.3106353,3.3372214e-07,0.3106353,3.325558e-07,0.36809157,1.6373647e-06,0.31091356,3.3624213e-07,0.31091356,3.3954351e-07,-,-,0.24371851,4.086435e-08,0.24337721,4.0511253e-08,-,-,-,-,-,-,0.27715787,1.3190405e-07,0.27680926,1.3246463e-07,-,-,0.24305954,4.3616331e-08,0.24337721,4.4444498e-08,0.1996435,9.7912313e-09,0.20789317,1.3308468e-08,0.20755374,1.343011e-08,0.20617361,1.3057279e-08,0.20652923,1.3351848e-08,0.20613094,1.3405624e-08,0.2073488,1.4230582e-08,0.2073488,1.4344709e-08,0.2073488,1.4570812e-08,0.20610391,1.4173196e-08,0.20610391,1.4292975e-08,0.2073488,1.517405e-08,0.20630415,1.4845974e-08,0.20613094,1.4858289e-08,0.20727451,1.5661057e-08,0.20634264,1.5432838e-08
0.32591356,2.2701611e-16,0.3256353,2.7527384e-07,0.3256353,3.5647494e-07,0.3256353,4.0340993e-07,0.3256353,4.6416892e-07,0.3256353,4.9317296e-07,0.3256353,5.0414999e-07,0.3256353,5.0525386e-07,0.3256353,5.0519725e-07,0.38309157,2.395136e-06,0.32591356,5.1314977e-07,0.32591356,5.186541e-07,-,-,0.25871851,6.7469757e-08,0.25837721,6.6952762e-08,-,-,-,-,-,-,0.29215787,2.1313326e-07,0.29180926,2.1423649e-07,-,-,0.25805954,7.2740665e-08,0.25837721,7.4201928e-08,0.2146435,1.6606502e-08,0.22289317,2.2623711e-08,0.22255374,2.2827174e-08,0.22117361,2.216615e-08,0.22152923,2.2644294e-08,0.22113094,2.2707875e-08,0.2223488,2.4066364e-08,0.2223488,2.4249571e-08,0.2223488,2.4624108e-08,0.22110391,2.3956154e-08,0.22110391,2.4138946e-08,0.2223488,2.5558149e-08,0.22130415,2.4971691e-08,0.22113094,2.4973276e-08,0.22227451,2.6269486e-08,0.22134264,2.5849119e-08
0.34091356,1.3879973e-20,0.3406353,4.2476238e-07,0.3406353,5.5904266e-07,0.3406353,6.3561072e-07,0.3406353,7.1874513e-07,0.3406353,7.6152286e-07,0.3406353,7.756559e-07,0.3406353,7.7564575e-07,0.3406353,7.7318436e-07,0.39809157,3.3852901e-06,0.34091356,7.8507361e-07,0.34091356,7.9439882e-07,-,-,0.27371851,1.103948e-07,0.27337721,1.0966175e-07,-,-,-,-,-,-,0.30715787,3.3556852e-07,0.30680926,3.378134e-07,-,-,0.27305954,1.2016121e-07,0.27337721,1.2259165e-07,0.2296435,2.8093208e-08,0.23789317,3.8231043e-08,0.23755374,3.8508412e-08,0.23617361,3.735649e-08,0.23652923,3.8126818e-08,0.23613094,3.8193873e-08,0.2373488,4.0417444e-08,0.2373488,4.0715404e-08,0.2373488,4.1325609e-08,0.23610391,4.0167722e-08,0.23610391,4.0434852e-08,0.2373488,4.2704559e-08,0.23630415,4.168408e-08,0.23613094,4.1662712e-08,0.23727451,4.3748135e-08,0.23634264,4.3001231e-08
0.35591356,1.4368848e-16,0.3556353,6.10372e-07,0.3556353,8.208964e-07,0.3556353,9.5236685e-07,0.3556353,1.0969089e-06,0.3556353,1.155707e-06,0.3556353,1.1727297e-06,0.3556353,1.1781404e-06,0.3556353,1.1841767e-06,0.41309157,4.6535795e-06,0.35591356,1.2031185e-06,0.35591356,1.2136021e-06,-,-,0.28871851,1.7818321e-07,0.28837721,1.7723401e-07,-,-,-,-,-,-,0.32215787,5.1239423e-07,0.32180926,5.1606653e-07,-,-,0.28805954,1.9549176e-07,0.28837721,1.9923576e-07,0.2446435,4.7317804e-08,0.25289317,6.4005861e-08,0.25255374,6.4367853e-08,0.25117361,6.2406608e-08,0.25152923,6.36393e-08,0.25113094,6.3702216e-08,0.2523488,6.7320196e-08,0.2523488,6.7797373e-08,0.2523488,6.8720144e-08,0.25110391,6.6732661e-08,0.25110391,6.7120356e-08,0.2523488,7.0729765e-08,0.25130415,6.9003338e-08,0.25113094,6.8939147e-08,0.25227451,7.2272949e-08,0.25134264,7.0987351e-08
0.37091356,2.52801e-15,0.3706353,8.2883636e-07,0.3706353,1.1410941e-06,0.3706353,1.3494832e-06,0.3706353,1.6107591e-06,0.3706353,1.7139219e-06,0.3706353,1.749229e-06,0.3706353,1.7547528e-06,0.3706353,1.747794e-06,0.42809157,6.2370496e-06,0.37091356,1.7699829e-06,0.37091356,1.7923003e-06,-,-,0.30371851,2.8135218e-07,0.30337721,2.8036786e-07,-,-,-,-,-,-,0.33715787,7.8409144e-07,0.33680926,7.8730961e-07,-,-,0.30305954,3.1049197e-07,0.30337721,3.160057e-07,0.2596435,7.8980212e-08,0.26789317,1.0593317e-07,0.26755374,1.0640529e-07,0.26617361,1.0315503e-07,0.26652923,1.0511106e-07,0.26613094,1.0516796e-07,0.2673488,1.1095376e-07,0.2673488,1.1166552e-07,0.2673488,1.1300643e-07,0.26610391,1.0968528e-07,0.26610391,1.102515e-07,0.2673488,1.1594516e-07,0.26630415,1.131017e-07,0.26613094,1.129636e-07,0.26727451,1.1823566e-07,0.26634264,1.160912e-07
0.38591356,3.0160515e-14,0.3856353,1.0723735e-06,0.3856353,1.5136053e-06,0.3856353,1.8230834e-06,0.3856353,2.2514466e-06,0.3856353,2.4622294e-06,0.3856353,2.5241876e-06,0.3856353,2.532302e-06,0.3856353,2.5462531e-06,0.44309157,8.1105479e-06,0.38591356,2.5705874e-06,0.38591356,2.5840265e-06,-,-,0.31871851,4.3109089e-07,0.31837721,4.3024391e-07,-,-,-,-,-,-,0.35215787,1.17908e-06,0.35180926,1.1860673e-06,-,-,0.31805954,4.7625462e-07,0.31837721,4.8410479e-07,0.2746435,1.3014148e-07,0.28289317,1.7278665e-07,0.28255374,1.7341844e-07,0.28117361,1.6820995e-07,0.28152923,1.712688e-07,0.28113094,1.7130866e-07,0.2823488,1.8027373e-07,0.2823488,1.812991e-07,0.2823488,1.8322624e-07,0.28110391,1.7787775e-07,0.28110391,1.7871141e-07,0.2823488,1.8754243e-07,0.28130415,1.8300428e-07,0.28113094,1.8274929e-07,0.28227451,1.909332e-07,0.28134264,1.8748352e-07
